SSDSE-F-2023,1991-2020îN,,,CN100,CN110,CN120,CN131,CN132,CN141,CN142,CN143,CN144,CN151,CN152,CN200,CN210,CN220,CN230,CN300,CN311,CN312,CN313,CN400,CN410,CN420,CN500,CN511,CN512,CN513,CN514,CN515,CN600,CN610,CN620,CN631,CN632,CN633,CN640,CN651,CN652,CN653,CN654,CN900,CN910,CN920
R40130,ïüâ™åß,ïüâ™és,04åé,15.4,19.9,11.5,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,1013.3,1015.1,64,11.4,3.1,1.3,0.0,0.0,188.1,17.3,4.7,118.2,9.7,3.9,1.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,05åé,19.9,24.4,16.1,0.0,0.5,0.0,13.4,0.9,0.0,0.0,0.0,1009.9,1011.7,67,15.4,2.8,0.6,0.0,0.0,204.1,18.1,4.3,133.7,8.6,3.9,1.2,0.4,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,06åé,23.3,27.2,20.3,0.0,6.3,0.0,23.2,4.7,0.0,0.0,1.0,1006.3,1008.0,75,21.3,2.6,0.2,0.1,0.0,145.2,12.3,5.7,249.6,11.6,6.2,2.8,1.4,0.3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,07åé,27.4,31.2,24.6,0.0,24.9,0.0,29.9,20.6,2.1,0.0,14.9,1006.2,1007.9,75,27.0,3.0,0.7,0.1,0.0,172.2,15.7,4.2,299.1,11.0,6.0,3.2,1.9,0.7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,08åé,28.4,32.5,25.4,0.0,28.9,0.0,30.8,24.9,5.7,0.0,19.7,1006.8,1008.5,72,27.7,3.0,1.1,0.2,0.1,200.9,18.9,2.0,210.0,9.8,5.0,2.4,1.1,0.3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,09åé,24.7,28.6,21.6,0.0,13.5,0.0,27.3,9.1,0.4,0.0,3.1,1010.2,1011.9,73,22.7,3.1,1.9,0.4,0.1,164.7,16.7,4.1,175.1,9.7,4.6,1.6,0.9,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,10åé,19.6,23.7,16.0,0.0,0.8,0.0,10.0,0.3,0.0,0.0,0.0,1015.4,1017.2,68,15.6,3.0,1.5,0.2,0.0,175.9,19.0,3.5,94.5,6.8,2.8,0.8,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,11åé,14.2,18.2,10.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1018.9,1020.7,66,10.9,2.7,0.9,0.0,0.0,137.3,15.9,3.7,91.4,8.5,2.9,0.7,0.2,0.0,0.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,12åé,9.1,12.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1020.6,1022.5,63,7.5,3.0,1.3,0.0,0.0,112.2,12.7,3.6,67.5,8.5,2.3,0.2,0.0,0.0,3.9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.58,130.38,2.5
R40130,ïüâ™åß,ïüâ™és,îN,17.3,21.3,14.0,0.2,74.9,0.0,137.7,60.4,8.1,2.5,38.7,1013.6,1015.4,68,15.1,3.0,13.3,0.9,0.2,1889.4,188.3,50.0,1686.9,112.6,46.4,15.0,6.7,1.6,15.6,2,2,0.1,0.0,0.0,2,0.2,0.0,0.0,0.0,33.58,130.38,2.5
R41201,ç≤âÍåß,ç≤âÍés,01åé,5.8,10.1,1.8,0.2,0.0,0.0,0.0,0.0,0.0,8.4,0.0,1017.9,1022.0,69,6.5,3.0,3.2,0.1,0.0,128.2,15.4,3.7,54.1,7.3,2.0,0.2,0.0,0.0,8.5,2,1,0.1,0.0,0.0,1,0.1,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,02åé,7.0,11.8,2.6,0.2,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1016.9,1021.0,67,6.8,3.1,3.2,0.0,0.0,139.5,15.6,3.7,77.5,7.7,2.7,0.4,0.1,0.0,5.7,1,1,0.1,0.0,0.0,1,0.1,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,03åé,10.4,15.2,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1014.4,1018.4,65,8.3,3.4,4.9,0.1,0.0,169.0,17.4,4.8,120.6,9.7,4.4,0.9,0.3,0.0,1.9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,04åé,15.3,20.7,10.2,0.0,0.0,0.0,3.3,0.1,0.0,0.0,0.0,1011.2,1015.1,65,11.3,3.3,3.8,0.0,0.0,186.7,17.6,4.4,161.7,9.3,5.0,1.4,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,05åé,20.0,25.6,15.2,0.0,0.4,0.0,18.6,2.4,0.0,0.0,0.0,1007.7,1011.6,66,15.0,3.0,2.1,0.0,0.0,197.1,17.5,4.7,182.9,8.5,4.7,2.0,1.0,0.3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,06åé,23.5,28.0,19.9,0.0,7.7,0.0,24.9,8.5,0.2,0.0,0.8,1004.2,1008.0,74,21.2,3.2,2.8,0.1,0.0,131.4,11.4,7.2,327.0,12.6,7.7,3.9,2.1,0.3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,07åé,27.2,31.6,24.0,0.0,26.0,0.0,30.3,21.3,4.4,0.0,10.8,1004.3,1008.1,76,27.3,3.4,3.9,0.3,0.0,164.8,14.7,4.5,366.8,12.0,7.3,3.8,2.1,0.8,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,08åé,28.2,32.9,24.6,0.0,29.1,0.0,30.8,25.9,8.3,0.0,14.2,1004.7,1008.5,73,27.4,3.3,3.6,0.4,0.1,200.4,19.4,2.2,252.4,10.1,5.4,2.8,1.7,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,09åé,24.5,29.4,20.7,0.0,13.8,0.0,27.6,13.2,0.6,0.0,1.3,1007.8,1011.6,72,22.0,3.3,3.1,0.7,0.4,174.1,17.1,3.5,169.3,9.0,4.6,1.7,0.7,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,10åé,19.1,24.3,14.7,0.0,0.7,0.0,13.3,0.8,0.0,0.0,0.0,1013.1,1017.0,68,15.1,3.2,2.8,0.3,0.0,188.0,20.0,3.1,90.1,5.7,2.4,1.0,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,11åé,13.3,18.2,8.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1016.8,1020.8,70,10.8,2.8,2.0,0.0,0.0,153.2,17.5,3.4,89.4,7.4,2.6,0.8,0.3,0.0,0.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,12åé,7.8,12.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,1018.6,1022.7,70,7.6,2.8,2.6,0.0,0.0,137.9,16.8,2.8,59.5,6.5,1.8,0.5,0.1,0.0,6.0,1,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,33.27,130.31,5.5
R41201,ç≤âÍåß,ç≤âÍés,îN,16.9,21.7,12.7,0.4,77.7,0.0,149.4,72.2,13.5,19.6,27.1,1011.5,1015.4,70,15.0,3.1,37.9,2.2,0.6,1970.5,200.3,47.8,1951.3,105.7,50.6,19.3,9.4,2.1,22.2,4,2,0.1,0.0,0.0,3,0.3,0.0,0.0,0.0,33.27,130.31,5.5
R42201,í∑çËåß,í∑çËés,01åé,7.2,10.7,4.0,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1017.5,1022.0,66,6.9,2.3,1.1,0.0,0.0,103.7,11.7,4.5,63.1,9.0,1.9,0.2,0.0,0.0,7.0,3,2,0.2,0.1,0.0,2,0.3,0.2,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,02åé,8.1,12.0,4.5,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1016.5,1020.9,65,7.3,2.4,1.5,0.0,0.0,122.3,13.8,3.7,84.0,8.7,3.0,0.6,0.0,0.0,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,03åé,11.2,15.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.9,1018.3,65,8.9,2.6,1.6,0.0,0.0,159.5,17.0,5.4,123.2,10.1,4.2,0.9,0.3,0.0,1.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,04åé,15.6,19.9,11.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1010.8,1015.1,67,12.1,2.5,1.4,0.0,0.0,178.1,17.3,4.8,153.0,9.2,4.9,1.7,0.4,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,05åé,19.7,23.9,16.1,0.0,0.1,0.0,10.7,0.1,0.0,0.0,0.0,1007.5,1011.7,72,16.4,2.2,0.3,0.0,0.0,189.6,17.2,5.0,160.7,9.1,4.6,1.5,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,06åé,23.0,26.5,20.2,0.0,4.3,0.0,22.3,2.2,0.0,0.0,1.1,1003.9,1008.0,80,22.4,2.3,0.8,0.0,0.0,125.0,10.9,7.8,335.9,13.0,7.4,4.2,2.1,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,07åé,26.9,30.3,24.5,0.0,25.7,0.0,30.2,18.1,0.6,0.0,14.4,1004.1,1008.2,80,28.4,2.6,0.8,0.0,0.0,175.3,15.5,4.7,292.7,10.7,5.8,3.2,2.0,0.6,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,08åé,28.1,31.9,25.3,0.0,29.7,0.0,30.9,24.4,2.1,0.0,19.4,1004.3,1008.4,76,28.6,2.2,0.5,0.0,0.0,207.0,20.1,1.9,217.9,9.9,4.9,2.2,1.3,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,09åé,24.9,28.9,21.9,0.0,15.8,0.0,27.5,10.9,0.1,0.0,3.3,1007.2,1011.3,73,23.1,2.2,0.6,0.2,0.1,172.2,17.6,3.5,186.6,9.0,4.7,2.0,1.0,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,10åé,20.0,24.1,16.5,0.0,1.1,0.0,12.5,0.8,0.0,0.0,0.0,1012.4,1016.6,67,15.9,2.1,0.3,0.0,0.0,178.9,20.0,3.0,102.1,5.8,3.0,1.0,0.4,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,11åé,14.5,18.5,11.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1016.2,1020.5,68,11.6,2.0,0.7,0.0,0.0,137.2,16.1,3.6,100.7,8.2,3.0,1.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,12åé,9.4,13.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1018.1,1022.5,67,8.1,2.2,1.4,0.0,0.0,114.3,13.9,3.7,74.8,8.2,2.4,0.5,0.2,0.0,5.6,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,32.73,129.87,26.9
R42201,í∑çËåß,í∑çËés,îN,17.4,21.2,14.1,0.2,76.7,0.0,136.0,56.5,2.8,3.6,38.3,1011.0,1015.3,71,15.8,2.3,11.0,0.3,0.1,1863.1,191.2,51.7,1894.7,110.9,49.8,18.8,8.8,1.8,18.7,4,3,0.2,0.1,0.0,3,0.4,0.2,0.0,0.0,32.73,129.87,26.9
R43100,åFñ{åß,åFñ{és,01åé,6.0,10.7,1.6,0.2,0.0,0.0,0.0,0.0,0.0,10.5,0.0,1017.0,1022.0,70,6.6,1.8,0.4,0.0,0.0,133.0,15.7,3.8,57.2,6.5,2.2,0.2,0.0,0.0,6.6,1,1,0.0,0.0,0.0,1,0.1,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,02åé,7.4,12.4,2.6,0.2,0.0,0.0,0.0,0.0,0.0,7.6,0.0,1016.0,1020.9,67,7.1,2.0,0.3,0.0,0.0,141.1,15.7,3.7,83.2,7.8,3.2,0.4,0.1,0.0,4.4,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,03åé,10.9,16.1,5.9,0.0,0.0,0.0,0.1,0.0,0.0,1.4,0.0,1013.4,1018.2,66,8.7,2.2,0.5,0.0,0.0,169.6,17.6,5.5,124.8,10.4,4.4,0.7,0.3,0.0,1.6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,04åé,15.8,21.4,10.6,0.0,0.0,0.0,4.9,0.1,0.0,0.0,0.0,1010.3,1015.0,65,11.8,2.3,0.3,0.0,0.0,184.0,17.3,4.2,144.9,9.4,4.6,1.4,0.5,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,05åé,20.5,26.0,15.6,0.0,0.7,0.0,19.7,2.7,0.0,0.0,0.0,1006.9,1011.5,67,15.8,2.2,0.5,0.0,0.0,194.3,17.3,4.5,160.9,9.2,4.4,1.7,0.9,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,06åé,23.7,28.1,20.2,0.0,8.1,0.0,24.9,8.8,0.1,0.0,1.0,1003.5,1008.0,76,21.9,2.5,0.5,0.0,0.0,130.8,11.4,7.4,448.5,14.1,9.0,4.8,2.9,1.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,07åé,27.5,31.8,24.2,0.0,27.1,0.0,30.3,22.8,4.8,0.0,11.1,1003.8,1008.3,76,27.6,2.3,0.8,0.0,0.0,176.7,15.9,4.2,386.8,12.3,7.5,3.9,2.4,1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,08åé,28.4,33.3,24.8,0.0,29.8,0.0,30.9,27.4,9.2,0.0,15.0,1004.0,1008.5,72,27.5,2.5,1.3,0.1,0.0,206.0,20.3,1.9,195.4,10.2,4.8,2.1,1.2,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,09åé,25.2,30.1,21.2,0.0,17.0,0.0,27.8,17.3,1.0,0.0,1.9,1006.8,1011.3,71,22.5,2.3,0.8,0.3,0.1,176.4,17.6,3.1,172.6,9.3,4.7,1.9,0.8,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,10åé,19.6,25.0,14.9,0.0,1.2,0.0,16.0,1.7,0.0,0.0,0.0,1012.0,1016.6,69,15.6,2.0,0.5,0.0,0.0,187.1,19.5,3.3,87.1,6.5,2.7,0.8,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,11åé,13.5,18.8,8.8,0.0,0.0,0.0,1.3,0.0,0.0,0.1,0.0,1015.8,1020.6,72,11.3,1.7,0.1,0.0,0.0,153.7,17.3,3.7,84.4,7.3,2.8,0.4,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,12åé,8.0,12.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,1017.7,1022.6,71,7.8,1.7,0.4,0.0,0.0,143.4,16.8,3.2,61.2,6.9,2.3,0.3,0.1,0.0,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.81,130.71,37.7
R43100,åFñ{åß,åFñ{és,îN,17.2,22.2,12.8,0.4,83.8,0.0,156.1,80.7,15.1,25.2,29.1,1010.6,1015.3,70,15.4,2.1,6.5,0.4,0.1,1996.1,202.4,48.5,2007.0,110.1,52.5,18.6,9.5,2.5,17.7,1,1,0.0,0.0,0.0,1,0.1,0.0,0.0,0.0,32.81,130.71,37.7
R44201,ëÂï™åß,ëÂï™és,01åé,6.5,10.7,2.6,0.1,0.0,0.0,0.0,0.0,0.0,5.7,0.0,1019.7,1021.3,62,6.2,2.9,0.2,0.0,0.0,149.4,18.4,3.4,49.8,4.8,1.5,0.4,0.1,0.0,6.4,0,0,0.0,0.0,0.0,1,0.1,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,02åé,7.2,11.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,1018.9,1020.6,63,6.6,2.8,0.2,0.0,0.0,149.1,16.7,3.6,64.1,6.8,2.3,0.3,0.0,0.0,4.6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,03åé,10.2,14.6,5.9,0.0,0.0,0.0,0.2,0.0,0.0,0.7,0.0,1016.5,1018.2,65,8.1,2.8,0.3,0.0,0.0,175.0,18.1,5.1,99.2,9.0,3.7,0.7,0.1,0.0,1.5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,04åé,14.8,19.7,10.3,0.0,0.0,0.0,2.1,0.1,0.0,0.0,0.0,1013.4,1015.0,65,11.1,2.6,0.4,0.0,0.0,190.1,18.1,4.8,119.7,8.7,3.8,1.2,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,05åé,19.3,24.1,15.0,0.0,0.1,0.0,12.7,0.5,0.0,0.0,0.0,1010.2,1011.8,68,15.1,2.5,0.1,0.0,0.0,194.6,17.4,4.6,133.6,8.6,4.0,1.2,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,06åé,22.6,26.5,19.3,0.0,4.2,0.0,21.1,3.7,0.1,0.0,0.4,1006.8,1008.4,77,21.0,2.2,0.2,0.0,0.0,135.7,11.6,7.3,313.6,13.0,7.4,3.8,1.8,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,07åé,26.8,30.9,23.5,0.0,23.9,0.0,29.6,20.2,1.7,0.0,6.7,1006.7,1008.2,77,26.7,2.3,0.6,0.0,0.0,180.8,16.2,4.0,261.3,11.0,5.8,2.6,1.6,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,08åé,27.7,32.2,24.3,0.0,28.9,0.0,30.6,24.6,3.8,0.0,11.6,1007.3,1008.8,75,27.4,2.5,0.7,0.2,0.0,202.8,19.4,2.2,165.7,9.2,4.1,1.7,0.9,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,09åé,24.2,28.2,20.9,0.0,12.5,0.0,25.6,8.9,0.2,0.0,0.8,1010.4,1012.0,74,22.5,2.5,0.8,0.2,0.0,151.5,15.0,4.5,255.2,10.2,5.7,2.6,1.2,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,10åé,19.1,23.3,15.2,0.0,0.6,0.0,8.9,0.4,0.0,0.0,0.0,1015.5,1017.1,70,15.7,2.6,0.2,0.0,0.0,164.2,17.9,4.5,144.8,6.5,3.1,1.4,0.8,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,11åé,13.8,18.1,9.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1018.9,1020.5,69,11.1,2.6,0.1,0.0,0.0,148.2,17.9,4.0,72.9,5.8,2.4,0.6,0.2,0.0,0.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,12åé,8.7,13.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1020.3,1022.0,64,7.4,2.9,0.3,0.0,0.0,151.2,18.9,2.5,47.1,4.7,1.5,0.2,0.1,0.0,4.6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.24,131.62,4.6
R44201,ëÂï™åß,ëÂï™és,îN,16.8,21.1,12.8,0.1,70.1,0.0,131.1,58.4,5.8,12.2,19.5,1013.7,1015.3,69,14.9,2.6,4.1,0.4,0.1,1992.4,205.6,50.5,1727.0,98.4,45.4,16.7,7.4,1.6,17.3,1,0,0.0,0.0,0.0,1,0.1,0.0,0.0,0.0,33.24,131.62,4.6
R45201,ã{çËåß,ã{çËés,01åé,7.8,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,1018.7,1020.5,66,7.1,3.6,3.6,0.0,0.0,192.6,21.9,3.2,72.7,5.7,2.4,0.6,0.2,0.0,1.3,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,02åé,8.9,14.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,1017.8,1019.7,67,7.9,3.3,3.0,0.1,0.0,170.8,18.5,3.6,95.8,7.3,3.5,0.7,0.1,0.0,1.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,03åé,12.1,17.0,7.4,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,1015.5,1017.4,68,9.8,3.5,3.7,0.2,0.0,185.6,18.3,5.5,155.7,10.3,5.6,1.6,0.2,0.0,0.1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,04åé,16.4,21.1,11.7,0.0,0.0,0.0,3.0,0.1,0.0,0.0,0.0,1012.9,1014.7,70,13.2,3.4,2.5,0.1,0.0,186.0,17.2,4.7,194.5,10.0,5.4,2.1,0.8,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,05åé,20.3,24.6,16.3,0.0,0.4,0.0,13.5,1.2,0.0,0.0,0.0,1009.9,1011.6,74,17.5,3.1,1.3,0.0,0.0,179.7,16.0,5.8,227.6,10.5,6.0,2.7,1.2,0.2,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,06åé,23.2,26.7,20.1,0.0,6.3,0.0,21.4,4.8,0.0,0.0,1.3,1006.6,1008.3,82,23.3,2.9,1.1,0.0,0.0,119.4,10.3,8.6,516.3,16.3,10.7,6.1,3.6,0.9,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,07åé,27.3,31.3,24.1,0.0,27.2,0.0,30.3,22.0,3.0,0.0,10.3,1006.7,1008.4,78,28.3,3.2,1.6,0.2,0.0,198.0,17.5,3.3,339.3,11.7,6.9,3.8,2.1,0.7,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,08åé,27.6,31.6,24.5,0.0,29.9,0.0,30.8,24.6,2.1,0.0,11.8,1007.0,1008.7,80,29.3,3.3,1.9,0.4,0.0,208.6,19.6,2.1,275.5,12.3,6.3,2.7,1.4,0.4,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,09åé,24.7,28.5,21.4,0.0,15.2,0.0,27.3,8.9,0.1,0.0,1.5,1009.6,1011.3,80,24.8,3.0,1.4,0.4,0.1,156.5,15.1,4.0,370.9,12.6,7.1,3.7,2.3,0.8,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,10åé,20.0,24.7,15.8,0.0,1.1,0.0,14.2,0.6,0.0,0.0,0.0,1014.3,1016.1,76,17.7,2.9,0.9,0.1,0.0,173.6,18.2,5.0,196.7,8.3,4.3,1.9,1.1,0.3,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,11åé,14.7,19.8,10.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1017.9,1019.8,74,12.7,2.8,0.8,0.0,0.0,167.0,18.8,4.2,105.7,7.3,2.8,0.8,0.3,0.1,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
R45201,ã{çËåß,ã{çËés,12åé,9.7,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1019.4,1021.2,69,8.5,3.3,2.7,0.1,0.0,183.9,21.6,3.0,74.9,5.1,2.3,0.6,0.2,0.1,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.94,131.41,9.2
